conn_from,conn_to,edge_type
517226183Electa, 261610994Osa, mother
517226183Electa, 354674363STEPHANIE, mother
517226183Electa, 554749190Orie, mother
517226183Electa, 726654435HILDA, mother
517226183Electa, 852215682Paralee, mother
517294245Esta, 794371796HERBERT, wife
517322018Omie, 018664557Bulah, grand child
517322018Omie, 147203869Lennie, mother
517322018Omie, 177229640Rose, wife
517322018Omie, 342696367Tracy, mother
517322018Omie, 612797721Erie, mother
517335020GERALDINE, 987377193Ivey, wife
517640314BETH, 079712082Green, niece
517640314BETH, 169385185Will, niece
517640314BETH, 172206306SOPHIE, grand child
517640314BETH, 321930185Dan, wife
517640314BETH, 695656565Fernando, mother
517640314BETH, 695752227Ettie, grand child
517640314BETH, 827128009KIMBERLEY, mother
518476097Walter, 252768687Ephriam, sister
518476097Walter, 411584184DAMIEN, sister
518600217Tennessee, 009958274Lynn, wife
518838038Leana, 494702227DAISY, mother
518838038Leana, 893188480Harris, wife
519149116OWEN, 227138620Allie, father
519149116OWEN, 377835087Elisabeth, father
519149116OWEN, 669301300MICHELLE, husband
519154196Doss, 600430567Martina, husband
519154196Doss, 695207123Amalia, grand child
519287395Kirk, 018664557Bulah, grand child
519287395Kirk, 394729584Martina, nephew
519287395Kirk, 981474827ANGELA, husband
519361236OLIVE, 014892298Madison, aunt
519361236OLIVE, 018664557Bulah, grand child
519361236OLIVE, 052264519CHARLENE, mother
519361236OLIVE, 123519375Edd, wife
519361236OLIVE, 147303769IRENE, sister
519361236OLIVE, 191443929Santos, wife
519361236OLIVE, 296229783TREVOR, mother
519361236OLIVE, 467988073Jess, niece
519361236OLIVE, 517094359EDGAR, aunt
519361236OLIVE, 682151472Ernst, mother
519361236OLIVE, 743977276Clayton, mother
519361236OLIVE, 827530140FREDERICK, wife
519361236OLIVE, 864396909FRANCESCA, aunt
519361236OLIVE, 897258307GERALD, mother
519815327Tella, 695752227Ettie, grand child
519815327Tella, 825388386Quincy, mother
519815327Tella, 879487255Anson, wife
519815327Tella, 928219403Orrie, mother
520274860Tommie, 057675668Ivory, wife
520274860Tommie, 191443929Santos, wife
520274860Tommie, 220274391Velma, aunt
520274860Tommie, 311654448GEORGINA, aunt
520274860Tommie, 334844999Gertie, mother
520274860Tommie, 349792177Boyd, mother
520274860Tommie, 461499954Janette, niece
520274860Tommie, 465547275Elwood, aunt
520274860Tommie, 506591005Cassie, sister
520274860Tommie, 557581166RODNEY, wife
520274860Tommie, 607711770Richmond, mother
520274860Tommie, 964655384Lon, mother
520596280Harley, 063570764Almira, brother
520789189Margret, 000887697Hershel, aunt
520789189Margret, 161870275Cassie, grand mother
520789189Margret, 185297939Rush, mother
520789189Margret, 322393878Cyrus, wife
520789189Margret, 354531519Henry, mother
520789189Margret, 427085253Letha, sister
520789189Margret, 468731510Malissa, aunt
520789189Margret, 560837163Lorenzo, wife
520789189Margret, 581783130Mona, aunt
520789189Margret, 621273253Anna, aunt
520789189Margret, 626787424PATRICK, mother
520789189Margret, 634259151Verona, mother
520789189Margret, 644998705Spencer, wife
520789189Margret, 698208710Alys, sister
520789189Margret, 717182947Esau, aunt
520789189Margret, 745058142Isam, aunt
520789189Margret, 764162436Tillman, wife
520789189Margret, 776681226Johnson, wife
520789189Margret, 848077270VINCENT, grand mother
520789189Margret, 888763405Walter, grand mother
520789189Margret, 895014044Ferdinand, mother
520789189Margret, 961507252Wyatt, mother
521384654BARRIE, 644524701Leslie, father
521384654BARRIE, 760459891Albertus, father
521384654BARRIE, 933201896Corda, husband
521860369FREDA, 391217224Lucretia, grand child
521860369FREDA, 456337469Pinkey, sister
521860369FREDA, 635650899LOUISA, aunt
521860369FREDA, 637332475BRANDON, mother
521860369FREDA, 810217494Sylvanus, mother
521860369FREDA, 825039336Elmo, wife
521860369FREDA, 870632135DEMI, mother
522258260Tennie, 057675668Ivory, wife
522258260Tennie, 069560117Caesar, mother
522258260Tennie, 119036866Hoy, wife
522258260Tennie, 172206306SOPHIE, grand child
522258260Tennie, 352413069BETHAN, grand mother
522258260Tennie, 467531595ROBIN, wife
522258260Tennie, 587629815Aden, mother
522258260Tennie, 729019141ALBERT, grand mother
522258260Tennie, 826159936Dorsey, mother
522258260Tennie, 928243768Perley, mother
522310053TONI, 002098848Alcide, aunt
522310053TONI, 021116372Orin, aunt
522310053TONI, 075670761Manson, aunt
522310053TONI, 110534891Juan, wife
522310053TONI, 355319275Burt, aunt
522310053TONI, 583126293Lew, aunt
522310053TONI, 670174373Dena, aunt
522310053TONI, 688227728MICHAEL, mother
522310053TONI, 713289076CLARE, sister
522707732Myra, 010522662MATTHEW, sister
523244095Alba, 417740834GERARD, wife
523890633Sanders, 044714421Becky, nephew
523890633Sanders, 249364714Ethelyn, father
523890633Sanders, 405523962Becky, husband
523890633Sanders, 695752227Ettie, grand child
523976047Vida, 014082637Adolf, mother
523976047Vida, 019014478Roderick, mother
523976047Vida, 032282073Norval, wife
523976047Vida, 371539715OLIVER, wife
523976047Vida, 555123283Lucius, wife
523976047Vida, 560375318Anderson, wife
523976047Vida, 637542382Orilla, mother
523976047Vida, 687202694BERTIE, mother
523976047Vida, 755747096ANTONY, wife
523976047Vida, 868692033Tobias, mother
523976047Vida, 914492756Cornelius, mother
523976213TRACEY, 206067878Louetta, mother
523976213TRACEY, 547206469Isadore, wife
524055736MARTYN, 105757892Horatio, brother
524055736MARTYN, 616236168Cal, brother
524055736MARTYN, 650858508Titus, brother
524055736MARTYN, 912322113Robbie, brother
524190472ELLIE, 121231305Otto, brother
524190472ELLIE, 524363974Milton, brother
524190472ELLIE, 613155139Vertie, sister
524363974Milton, 121231305Otto, brother
524363974Milton, 524190472ELLIE, brother
524363974Milton, 639436554MARGARET, brother
524434450Nell, 798972877Bertrand, wife
524947821Georgiana, 069560117Caesar, aunt
524947821Georgiana, 170591691Vernie, sister
524947821Georgiana, 201292205Hiram, wife
524947821Georgiana, 340844531Margaretta, aunt
524947821Georgiana, 882588583Tommy, mother
525029908Delphine, 831912557Arlington, wife
525142257Erie, 149558708Holmes, mother
525142257Erie, 350169379Fate, wife
525142257Erie, 483843286Freeman, wife
525142257Erie, 991652319ERNEST, mother
525160365Merritt, 074253866Serena, nephew
525160365Merritt, 695207123Amalia, grand child
525211916SYBIL, 855940120Tilmon, wife
525252775Thornton, 082911253CHARLENE, brother
525252775Thornton, 341513115Watt, nephew
525252775Thornton, 558946862Claudine, brother
526083250Rubin, 131682303Beulah, brother
526083250Rubin, 219780057Wes, brother
526083250Rubin, 778968254Eleanora, brother
526083250Rubin, 954399819Enos, brother
526118248Ray, 172206306SOPHIE, grand child
526118248Ray, 303414851DENISE, husband
526118248Ray, 456337469Pinkey, nephew
526179665CHARLES, 105976525GEMMA, husband
526397359Chesley, 790043141Arvilla, husband
526476777Almeda, 020581133Manford, wife
526476777Almeda, 066037158Alvie, mother
526476777Almeda, 960007650Hershel, mother
526838188Ida, 858538754Sula, husband
527190992Cordie, 017444492MITCHELL, wife
527190992Cordie, 142224425REGINALD, aunt
527190992Cordie, 204614335Adelbert, mother
527190992Cordie, 606125655Erasmus, aunt
527190992Cordie, 621341133Anderson, aunt
527190992Cordie, 634228262Venie, mother
527190992Cordie, 698963387GERALDINE, sister
527521583Sena, 164376792Mettie, sister
527521583Sena, 508498317Hamp, brother
527521583Sena, 964022065ADRIAN, sister
527562981GUY, 599559391Linnie, husband
528056165BEVERLEY, 018664557Bulah, grand child
528086875PEGGY, 041649524JAKE, mother
528086875PEGGY, 079188627Nelia, grand mother
528086875PEGGY, 101874453Shelby, aunt
528086875PEGGY, 108931750Ira, grand mother
528086875PEGGY, 111251674Carleton, wife
528086875PEGGY, 131748947Tommie, mother
528086875PEGGY, 435526490Allie, mother
528086875PEGGY, 556403504DYLAN, mother
528086875PEGGY, 556816907Hamp, aunt
528086875PEGGY, 575445126Chauncey, wife
528086875PEGGY, 597262875Celina, grand mother
528086875PEGGY, 654707975YASMIN, sister
528086875PEGGY, 677532151Opal, mother
528086875PEGGY, 725954881CARL, aunt
528086875PEGGY, 841716861Marvin, wife
528086875PEGGY, 855545507CRAIG, wife
528144877Mame, 512894844Roena, sister
528144877Mame, 698051150Ula, sister
528144877Mame, 848008048Coleman, sister
528202537Mignon, 011882428Weaver, grand mother
528202537Mignon, 147203869Lennie, grand mother
528202537Mignon, 177229640Rose, mother
528202537Mignon, 203061840Abel, wife
528202537Mignon, 342696367Tracy, grand mother
528202537Mignon, 463394216Seymour, wife
528202537Mignon, 472655376Arvid, wife
528202537Mignon, 549790063Rube, wife
528202537Mignon, 602242636Agatha, mother
528202537Mignon, 607830360MABEL, mother
528202537Mignon, 612797721Erie, grand mother
528202537Mignon, 626812492Alvia, mother
528202537Mignon, 647420524Bart, grand mother
528202537Mignon, 713993948Flora, mother
528202537Mignon, 758029083Clarice, mother
528202537Mignon, 805695575GRACE, grand mother
528202537Mignon, 893001237Omer, mother
528202537Mignon, 923405260Clinton, wife
528339490Enoch, 062327939Delphia, husband
528339490Enoch, 695752227Ettie, grand child
528359543Carey, 212680045Orville, wife
528359543Carey, 559624975Tabitha, niece
528359543Carey, 695752227Ettie, grand child
528405309Myrta, 030508814Adrienne, niece
528405309Myrta, 060387937LEIGH, sister
528405309Myrta, 304889423ALFRED, sister
528405309Myrta, 663194595WENDY, sister
528405309Myrta, 714537262Zeke, niece
528958002Wallace, 115703663Mima, husband
529413073DANNY, 388898852Ena, father
529413073DANNY, 943751218Inez, husband
529472653LORRAINE, 062698307Elena, sister
529472653LORRAINE, 245088262Vance, sister
529472653LORRAINE, 421959465Cordella, sister
529472653LORRAINE, 448877069Izora, niece
529472653LORRAINE, 603057571Eudora, sister
529472653LORRAINE, 786356600GILLIAN, brother
529472653LORRAINE, 792494250Agustus, sister
529521130Cliff, 308704575Malissa, brother
529521130Cliff, 815581302Luvenia, brother
529651998Juana, 028890019America, aunt
529651998Juana, 106190912Wash, aunt
529651998Juana, 107374273Alva, sister
529651998Juana, 341331541MARJORIE, mother
529651998Juana, 363710608Miles, wife
529651998Juana, 396842814Leonora, mother
529651998Juana, 598072218Leila, aunt
529651998Juana, 641066750Pablo, aunt
529651998Juana, 758714473Royal, sister
529651998Juana, 848699776ERIC, aunt
529959851Burt, 936008644Viola, husband
530072633ZOE, 446755720Anna, wife
530072633ZOE, 579234075Vesta, mother
530128109FIONA, 762688731Santiago, wife
530256966BARBARA, 009601444Cora, mother
530256966BARBARA, 037834208Jesus, mother
530256966BARBARA, 205620644Sterling, wife
530256966BARBARA, 383400233Emeline, mother
530903655Aden, 613567030Lynn, wife
531068373Lonnie, 021233009Elton, father
531068373Lonnie, 052690807Elmire, husband
531068373Lonnie, 084287787Addie, father
531068373Lonnie, 231488537Woodson, father
531068373Lonnie, 286956549Stanford, father
531068373Lonnie, 298844329Perry, father
531068373Lonnie, 622827076Myrta, husband
531068373Lonnie, 634037843CECIL, father
531068373Lonnie, 881568158Tessie, husband
531068373Lonnie, 993158254RITA, husband
531158163Louetta, 123519375Edd, wife
531158163Louetta, 340554769Tilden, mother
531158163Louetta, 392806746Joeseph, mother
531158163Louetta, 594611936Chalmers, mother
531410572JORDAN, 172206306SOPHIE, grand child
531410572JORDAN, 662489227Orval, wife
531595853Oda, 068993718ALEXANDER, wife
531595853Oda, 080737541Lucien, sister
531595853Oda, 144877584Jennette, sister
531595853Oda, 211792359Elisabeth, aunt
531595853Oda, 227786433Walton, aunt
531595853Oda, 369909177Abner, aunt
531595853Oda, 500162201William, sister
531595853Oda, 603770100Jim, aunt
531595853Oda, 627201370Nathanial, aunt
531595853Oda, 741161759FRANCES, aunt
531595853Oda, 746504714Texas, aunt
531595853Oda, 751303805Mariah, mother
531595853Oda, 908095486Sue, mother
531595853Oda, 944052588Candido, aunt
531595853Oda, 997639065ALEXANDRA, aunt
532029237LEANNE, 634228262Venie, brother
532029237LEANNE, 809968334Cecelia, sister
532089855Millie, 300085918Eugenie, sister
532246195MARIA, 207069691KENNETH, wife
532249695Myron, 044714421Becky, nephew
532249695Myron, 163663650Jessie, nephew
532249695Myron, 352199307Adina, nephew
532249695Myron, 695752227Ettie, grand child
532504413ELLIOTT, 218442336Alpha, uncle
532504413ELLIOTT, 408704162Sada, father
532504413ELLIOTT, 633438873Llewellyn, uncle
532504413ELLIOTT, 656030034Opal, brother
532504413ELLIOTT, 838463282CATHERINE, father
532504413ELLIOTT, 842631764Minta, uncle
532504413ELLIOTT, 950735473Matie, uncle
532504413ELLIOTT, 976488601Rosetta, husband
532560701Rolland, 903414082LAURA, husband
532728858Dellar, 391217224Lucretia, grand child
532728858Dellar, 992487601Marshall, wife
533136974Frederic, 252768687Ephriam, sister
533389039Oran, 662656775Mattie, husband
534095711Jonah, 224501714Lee, brother
534095711Jonah, 277450996Fletcher, sister
534095711Jonah, 475383451MINNIE, brother
534095711Jonah, 594802313Bird, brother
534095711Jonah, 663194595WENDY, brother
534930636Sherman, 327775561Josie, husband
534930636Sherman, 528306428Maybelle, father
535255438Della, 622827076Myrta, niece
535255438Della, 702375714Lura, sister
535255438Della, 870753171Mertie, sister
535267019SIDNEY, 025225286Margarett, father
535267019SIDNEY, 042185209Uriah, father
535267019SIDNEY, 079712082Green, brother
535267019SIDNEY, 305569323JENNA, uncle
535267019SIDNEY, 334930601Lavinia, father
535267019SIDNEY, 437894236Marguerite, husband
535267019SIDNEY, 475757294Ossie, husband
535267019SIDNEY, 517640314BETH, father
535267019SIDNEY, 604163663Queenie, father
535267019SIDNEY, 723754823Lee, husband
535267019SIDNEY, 904697848MILDRED, husband
535267019SIDNEY, 915945410GEMMA, father
535267019SIDNEY, 922932703Bonnie, husband
535267019SIDNEY, 946939660Annetta, father
535494620Hershel, 893726180KAY, husband
536815165Urban, 433924705CATHERINE, mother
536815165Urban, 793450571Emmitt, wife
537967966EMMA, 033342732Birtha, mother
537967966EMMA, 868959134Albin, wife
538068168Carleton, 759204087Aline, husband
538142999Friend, 018664557Bulah, grand child
538142999Friend, 889574988Inga, nephew
538142999Friend, 908602294Lilla, husband
538265211Loyd, 013310114ADA, husband
538265211Loyd, 016269129RONALD, father
538265211Loyd, 246370410Joella, father
538265211Loyd, 291900957Augustus, father
538265211Loyd, 560803632Ephriam, father
538265211Loyd, 614742925Park, father
538265211Loyd, 779766646Sina, husband
538265211Loyd, 793838199Lige, father
538265211Loyd, 818665831KATHRYN, husband
538265211Loyd, 849552720Aron, father
538265211Loyd, 907839330Connie, husband
538265211Loyd, 962398893Magdalena, husband
538363507Ila, 035802678MITCHELL, wife
538367520TOM, 018664557Bulah, grand child
538367520TOM, 977378110Annabelle, husband
538367520TOM, 990654538Maye, nephew
538704643Seymour, 004548851Rosanna, husband
538704643Seymour, 011688847Glenna, father
538704643Seymour, 048098073Otelia, father
538704643Seymour, 062327939Delphia, father
538704643Seymour, 421959465Cordella, father
538704643Seymour, 519815327Tella, father
538704643Seymour, 705251842MARION, husband
538704643Seymour, 739876213AMY, husband
538704643Seymour, 897147975Joe, husband
538704643Seymour, 923061149Selena, husband
538704643Seymour, 927495195Marcia, father
538704643Seymour, 968889178BRANDON, father
539229679Margret, 127366588GLYNIS, grand mother
539229679Margret, 133000881Albin, grand mother
539229679Margret, 183560076Edmonia, grand mother
539229679Margret, 279992630Clinton, mother
539229679Margret, 314682479Clarissa, grand mother
539229679Margret, 395672296PAUL, mother
539229679Margret, 438721434DESMOND, mother
